Property_id,rent
2901,348.32946428571427
2216,314.72023809523813
3106,672.335
10833,345.435
10009,199.55416666666665
3438,520.175
6254,972.775
5961,648.875
5613,620.9420833333335
6978,385.2125
8830,569.5016666666667
5897,390.6888214285714
4106,301.50531746031754
7582,266.40624999999994
1600,404.39583333333337
397,330.42
6406,1103.25
11466,353.28125
5501,260.62380952380954
4396,434.7833333333333
12889,380.20083333333326
2639,706.82
11985,511.3323809523809
7319,408.5158333333334
13046,189.3375
931,132.61499999999998
4739,424.73790945165945
8060,597.0599999999998
818,709.2366666666666
435,3691.4
2803,679.995
1036,1163.3
6127,328.345
7874,711.8055555555557
6791,248.10416666666663
201,479.14
6959,408.45
7854,383.0091666666667
12164,514.2044642857144
12397,419.4683333333333
8601,1254.3083333333334
252,324.6616666666667
612,446.308630952381
5712,387.595753968254
1513,609.4369047619048
11917,1503.75
9412,318.435119047619
6287,691.87
5319,1358.675
11216,1022.325
2627,791.8666666666667
3449,266.55833333333334
3814,312.20249999999993
150,325.25
10173,348.725
3412,207.36666666666667
13676,236.595
8898,1579.25
1749,363.4247619047619
2010,312.20249999999993
4112,964.7483333333334
8903,618.5886904761908
8835,387.6482738095238
1403,477.55
3560,399.7892857142857
8250,522.1050595238096
764,1372.5
1912,340.0238888888889
12144,539.9200000000001
7604,365.44583333333327
7559,389.31642857142856
4692,468.0325
9553,573.2833333333333
4811,349.0378571428571
2233,1195.4416666666666
7765,282.905
4835,187.18958333333333
1651,573.85
9404,413.8599999999999
5715,418.45248015873017
4193,575.9432142857142
2096,407.815
6696,328.675
14104,334.3707108169609
9379,288.837380952381
11690,715.3513809523809
12336,136.2
84,307.85
9707,582.6445238095238
4937,577.543630952381
6195,438.2923214285714
8704,336.41215909090914
6537,160.88166666666666
12818,705.67
12473,2734.1
12906,330.13333333333327
4527,472.5916666666666
2885,301.2851190476191
3205,695.9375
430,212.7422619047619
8938,641.95
9941,694.525
7284,814.8333333333333
13666,772.59
4216,374.8233333333334
3509,242.89583333333337
3885,303.675
12467,849.075
3520,524.65
8846,430.7011111111111
9568,443.6532539682539
10932,247.84416666666664
294,717.1283333333333
2449,319.7
13375,365.87090476190474
10743,492.51
3195,1186.92
8817,1213.175
638,693.7307341269843
3703,647.8583333333333
654,442.29374999999993
2761,744.2855357142857
7443,499.7874999999999
12035,872.27
5338,427.2996527777777
14057,649.5916666666667
6428,1459.75
3116,464.9109243534242
13113,620.2
6012,737.14
7754,330.84166666666664
13502,334.33
1954,1452.3033333333335
12188,272.5915476190477
11155,352.4375
480,615.0333333333333
3088,416.2658333333334
13410,908.0416666666667
7666,520.05
3579,633.4
104,729.3458333333334
14026,380.09
1158,305.54583333333335
5287,383.45
3564,2020.25
1384,430.62767857142865
10929,1333.875
3448,210.78154761904764
4415,420.01
9246,350.60726641414135
12566,1060.7
9744,1242.842857142857
648,1121.835
10719,791.345
13857,475.20482142857145
9713,277.875
8917,439.3793398268398
6308,428.4571428571428
1458,548.275
11028,534.91875
10363,442.17025793650794
7882,406.6291865079365
7829,879.5
6951,932.0
12522,326.52777777777777
7464,406.693005952381
5364,447.27929040404047
11456,5478.09
5412,337.4691666666667
5362,1422.7
9222,286.7
11884,248.10416666666663
544,444.4617424242424
4097,356.83047619047625
6558,261.225
3887,213.54642857142858
4784,1078.9
5108,427.2996527777777
9545,415.575
13942,281.69125
6851,564.2248571428572
5313,1398.675
11165,299.3619047619048
2134,904.9666666666666
10001,409.78291666666667
4421,1355.6875
742,593.8325
12427,317.9077777777778
10863,404.8
16,856.2
9956,507.2940674603173
7855,585.5833333333333
5938,206.025
7594,741.9166666666667
9747,430.73912802840425
4650,400.55833333333334
11390,1517.12
13931,207.7
2797,282.11754689754696
9339,307.73541666666665
3725,536.3925
4641,833.8
9261,393.1385616466868
715,610.5625
12034,369.5291666666667
9699,353.075
2526,688.2466666666666
5077,396.1346428571429
10611,315.5860714285715
3315,482.56333333333333
3373,701.1025
10911,2523.0
2865,347.8321428571428
2488,311.4783333333333
4246,2407.614285714286
8963,1163.3166666666666
4451,612.96
840,1086.4583333333333
2699,376.96833333333336
11896,495.9
10185,1443.5
8737,524.34
4128,1184.8533333333335
6932,321.80583333333334
3699,296.3941666666667
2471,385.02162698412707
2772,340.77625
7458,303.53142857142865
12142,240.00750000000005
745,227.8403409090909
9354,223.23541666666665
5515,920.0
933,311.27032980091803
1143,393.10833333333335
11796,437.20833333333326
6880,438.9209072871574
12265,1078.7125
6888,295.2076785714286
2486,436.3756705859502
7052,1465.1
6074,475.8875
13716,214.11675595238094
8966,614.25
4150,432.48135317460304
8511,863.2
8642,437.3666666666666
10131,402.725
4520,209.71666666666664
6282,1140.375
13047,602.7909126984126
11575,942.245
531,441.125
9724,1213.5
5850,385.89
7601,695.65
9414,861.4416666666667
12688,867.0
7485,581.45
7182,403.6166666666666
9515,369.5291666666667
4973,189.37333333333333
9897,1035.15
5904,519.6603571428572
8370,372.6875
5441,421.80152777777766
12455,792.1625
6670,371.2465277777777
13835,200.9333333333333
7723,683.8503968253967
8061,316.35833333333335
2555,402.7
4116,572.2841666666667
1298,413.4921428571429
6459,675.2566666666669
13930,171.63666666666666
2185,356.9727380952382
2129,1233.82
7657,379.8
10991,413.27416666666664
896,631.985
7937,288.4125
2985,848.665
11809,668.91
13826,219.41583333333332
829,352.9433333333334
8374,900.2541666666666
5484,517.6291666666667
1227,564.5813095238095
6212,208.85595238095237
7308,559.1225
7444,570.9749999999999
6149,399.4391666666667
6811,382.2821428571429
10670,1149.5083333333332
3823,631.54
13508,218.4386904761905
4732,724.2770833333332
536,531.9525
2914,251.465
4103,327.8976560939061
6992,2051.0
9911,432.83333333333326
4563,389.25
7615,532.1425
8693,255.3
12868,383.67083333333335
9624,317.97249999999997
9925,411.25625
8207,176.3025
3636,341.9125
1179,413.0169173881674
9413,507.3365238095237
9812,508.03303571428563
6085,881.9283333333333
6995,382.3625
6261,1962.4857142857143
10187,540.775
2679,546.6246428571428
12930,289.4375
11823,314.49916666666667
1044,470.3917261904761
6826,455.3102976190476
10216,929.09
3372,838.67
374,402.2675
11351,530.5779761904763
7316,301.8666666666666
10984,1082.1363095238096
8964,335.12197222222227
13492,167.81166666666667
2151,432.645
3462,273.03166666666664
9835,843.0375
5858,340.349761904762
3129,1271.575
8639,322.225
6608,517.4333333333334
1492,321.5375
11932,862.025
12858,1049.11
9007,929.4583333333333
20,396.25
8234,279.0089285714286
7748,945.4
5682,337.80892857142857
3252,886.5
4437,1086.86
12165,1045.55
4615,296.17571428571426
7521,402.94166666666666
12904,1483.72
186,636.6375
13934,207.7
3296,1744.0
2391,406.693005952381
8769,1201.33
8405,782.2775
8401,241.9425
10727,613.0083333333333
5157,320.23083333333335
10497,168.8625
2358,188.95357142857145
5564,352.9433333333334
9076,1103.7904761904763
2992,294.4508333333333
7785,1073.15
11242,517.805
4194,784.05
1985,1503.2425
1471,264.9004166666666
5822,434.30327380952383
5949,533.5586904761906
12006,1173.1
11033,909.72
8872,601.7625
12998,401.99166666666673
2716,431.4891315628814
5538,366.20833333333337
11070,726.645
4829,619.7988095238095
10036,327.4583333333333
10330,393.56666666666666
10723,1021.25
11122,634.965
13466,770.1966666666667
8482,455.6297619047619
14050,568.1904761904761
8132,396.7065476190476
1237,380.4
5325,401.0166666666667
8050,178.34583333333333
8084,548.7158333333333
4203,1185.625
2320,1081.7718253968255
677,793.2
3291,900.5178571428571
5166,894.39
4741,400.63706619769107
8145,555.4
922,416.6016666666667
12474,318.325
1183,904.185
13560,441.8392857142857
12816,984.92
3018,956.5833333333333
222,783.2166666666666
559,924.2716666666668
1328,362.535
9980,451.895
4404,958.625
3108,1177.25
9451,294.435
13905,238.975
10708,378.285119047619
2021,463.49468253968263
10421,460.2125
7518,542.275
11899,281.335
13048,329.4153571428571
334,1075.6767857142856
6206,341.18833333333333
12069,668.475
6209,916.3875
5959,637.4
851,417.68154761904754
5720,405.7833333333333
2792,361.4354166666667
12122,238.38333333333333
4085,398.4164285714285
8629,626.745
2335,523.43
4490,360.76916666666665
9352,613.5790476190476
10775,752.42
11755,408.9108333333334
10437,350.42999999999995
1666,576.3390476190475
12061,787.5166666666665
8072,458.8
3547,414.55153769841263
3976,652.9294642857143
9643,252.82000000000005
9736,1071.2410714285716
13731,279.8464285714286
725,883.7125000000001
12446,270.725
8615,893.3895833333335
4399,400.825
12750,201.665
13981,854.82
12408,608.175
10789,409.13065476190474
8659,242.15
3839,860.37
4296,539.75
3821,817.775
448,968.76
7809,907.6166666666667
1792,1695.0
9069,453.195
6158,456.62619047619046
9598,257.6125
4326,391.8619444444445
3170,696.75
10807,507.51047619047625
7250,586.4583333333333
7992,317.51338744588736
10503,1067.9
4979,337.2158333333333
945,1007.275
8721,609.35
10293,317.64583333333326
1548,307.14166666666665
684,314.01666666666665
3985,510.8925
10722,920.25
7094,541.2169904401154
876,834.0
6998,1411.8
8529,374.025
9967,485.18666666666667
8168,804.7
12472,231.60562500000003
1316,339.6833333333333
1881,1576.65
11051,306.3225
2003,712.4833333333335
7709,406.6291865079365
4951,577.8825
6887,741.53
3430,385.475
9086,500.10583333333335
915,513.9375
8286,502.8863095238094
10646,1007.39
4686,447.40791666666667
10780,693.7645833333332
3099,2538.25
3652,501.05
7913,306.5666666666667
7135,730.91
8063,220.87333333333336
7075,520.7393095238095
13714,743.79
4787,299.3619047619048
9968,673.88
10392,294.15
5246,3345.0
13228,441.6083333333333
1627,628.295
12414,432.82
2586,303.0109821428572
2413,184.20166666666665
1238,478.26071428571436
9934,274.8775
6735,821.125
102,828.0
2681,388.85208333333327
1622,767.25
3426,313.2756349206349
12284,304.05083333333334
3860,268.3391666666667
8166,202.70017857142855
10906,1111.0133333333333
1356,314.01666666666665
980,362.25
9748,174.64952380952386
5684,642.9333333333334
12752,199.55416666666665
14027,2788.875
3818,1395.65
1489,304.1
13907,448.26113095238094
1098,1028.4125
4171,321.0850793650793
1019,388.0347619047619
1154,1276.75
908,426.13838712370284
12696,1185.635
7306,404.37875
1706,371.6941666666667
1324,393.8230357142858
12359,505.7274999999999
12587,572.11375
4756,325.7303968253967
5968,546.57
8564,516.8041666666667
4095,446.44458333333336
8036,348.115
7560,456.9541666666667
4126,427.8834523809525
8108,1319.25
8032,735.61
10364,447.27929040404047
7093,280.35
9034,1593.475
11553,347.07333333333327
4131,506.0858333333333
13477,373.2825
13734,1092.225
1509,592.9106666666668
11829,251.8166666666667
8714,224.51309523809527
10649,661.2542857142856
5435,952.605
4239,345.3048611111112
1603,1137.8041666666668
322,295.6992857142856
8125,192.9
5666,1306.45
4802,1289.15
12643,1014.875
8700,281.85
6704,1057.9583333333333
10010,226.0
5422,577.5319047619048
4693,405.3363852120103
11238,269.925
5749,441.23045634920635
264,625.7666666666668
14091,880.725
3464,245.91785714285714
9376,131.66
7221,411.4833333333333
12365,415.59416666666664
3470,706.0714285714286
13115,421.1246428571429
5991,812.5558333333335
13484,43165.675
4455,458.9092857142859
11111,388.0704761904762
5272,792.425
10773,453.7791666666666
13850,402.0415476190476
9241,1193.3
9809,282.58624999999995
13768,1289.675
9196,347.45537129537144
9594,1040.825
6358,2168.125
13191,643.2
8293,343.4040476190476
8522,433.1625
7564,1387.1
2445,232.51714285714286
8944,419.2333333333333
3329,940.4937500000001
7891,1391.6
11053,746.0
12564,421.3645833333334
3423,375.91124999999994
11174,744.98
7747,1105.5
7342,445.0813492063493
6884,877.505
968,219.7854166666667
1946,288.66738095238094
4915,960.4741666666667
3289,2781.0
96,380.96
10651,324.4245833333333
5665,1401.275
8369,338.425
220,389.31642857142856
3132,1273.6
60,1011.6803571428571
13197,347.7767524142525
9432,235.9109523809524
12518,362.73988095238093
10485,849.1020833333334
6190,333.26666666666665
462,498.1770833333334
4769,1125.79
3795,259.60869047619053
11492,602.66
5596,563.335
8115,329.81666666666666
10326,556.1416666666667
9474,442.27940476190474
6968,910.4791666666665
399,527.5166666666668
13583,323.18000000000006
12458,550.74
6106,1835.5
4722,615.61875
11660,220.98333333333332
10581,933.885
13979,440.8534722222222
2309,361.9708333333333
9965,655.95
10060,376.53041666666667
6632,1333.6416666666667
331,507.2583333333334
1787,477.3395833333333
813,391.3392857142857
1979,490.58
11321,450.225
614,240.875
1283,526.4466666666666
8290,529.325
9005,11765.25
2615,291.6667857142857
8258,302.275
3799,444.1428733766233
11804,186.9908333333333
6753,270.2375
13743,194.31250000000003
10456,454.6782738095237
13181,329.47916666666674
2406,943.17
10577,318.73630952380955
3910,878.0333333333334
3707,863.0
7050,437.43458333333336
2030,351.6883333333333
13186,228.0
6334,1177.0
6878,569.2666666666667
10105,532.1020833333333
6868,325.85416666666674
9782,383.6067103174603
6936,655.21
8399,310.2375
6562,332.32291666666674
5035,321.45511904761906
9210,286.7
9537,400.65
6577,972.145
2752,461.4
8542,883.765
3801,333.66537937756686
3060,328.1035714285715
11663,278.01666666666665
7460,976.775
1732,494.2975
3541,523.5220833333335
12205,406.23333333333335
8992,317.8125
1167,776.4638571428571
1452,409.425
7589,773.625
4251,1619.4
9781,607.3083333333333
3080,373.9867857142857
13163,458.3392857142857
1944,511.427738095238
3121,589.8166666666668
5509,532.9195238095238
13509,1023.435
1348,516.6549206349207
7585,465.3
6661,280.15
9629,564.2248571428572
1209,622.7360930735931
4922,463.41241952491947
425,222.39166666666665
555,299.18780212842705
1955,987.0
9298,470.10401701076694
8710,201.225
8937,352.94630952380953
4717,583.1862500000001
8362,1091.24
11073,1211.85
13792,1858.5
5478,1269.0
12233,468.495
5454,356.91375
13373,464.04375
10243,378.8
6949,574.5285822510823
6453,304.4875
574,975.195
9628,1426.4
13790,977.1741666666666
3091,492.05416666666673
5744,434.2879166666667
11634,250.3378571428571
2421,1141.4791666666665
7792,396.91375
69,530.8830952380952
2349,336.69406746031746
2376,255.9440476190476
8813,420.425
2617,375.3
12888,380.20083333333326
1596,424.2
4903,333.71659479409493
7653,711.925
10242,2853.416666666666
12701,402.9594444444445
7249,349.3533333333333
246,160.80166666666662
3071,812.7678571428571
3016,751.4071428571428
2900,265.35
4004,444.44644480519474
4919,441.02083333333326
13189,434.425
674,308.07977577977573
4731,585.48
4871,985.6766666666667
5020,158.44875
9259,408.41666666666663
3861,2209.25
13690,377.36968253968263
8918,369.3361904761904
13865,241.62559523809526
2478,696.74
3949,299.01666666666665
8493,283.9666666666667
8525,1027.65
5951,839.8116666666666
2037,454.6366666666667
11188,338.4375
12953,148.33333333333331
10451,327.825
13374,474.47666666666663
1428,392.9775000000001
2808,331.9458333333334
8484,555.2079166666667
6671,384.47648809523815
4949,540.2225
1414,394.3275
115,716.375
13574,995.5083333333333
13537,730.9862698412699
231,384.3891071428572
9738,954.963888888889
10597,434.175
4157,696.475
1521,432.8327380952381
8455,460.79333333333335
215,636.6375
5610,992.7166666666667
9350,388.26051587301583
3257,415.68583333333333
9194,1175.525
6437,363.835
2183,204.66666666666663
4329,391.8619444444445
13662,462.625
2806,1274.65
5643,821.11
8858,1235.875
2969,339.9666666666667
8541,662.0541666666667
6197,395.68333333333334
6084,413.2160119047619
6828,470.02785714285716
8116,630.5683333333334
13076,912.3
9635,284.175
9226,352.94630952380953
1499,819.9075
5849,389.0245851370852
8954,787.26
3493,290.74
3442,876.1
7039,426.64416666666665
12538,518.1866666666667
2056,359.39166666666665
10778,684.9916666666666
2059,363.4247619047619
13753,360.47
10165,362.25333333333333
12966,377.455
13888,245.3067857142857
3693,299.225
8879,1101.365
12614,475.7874999999999
8702,6950.475
484,624.82
6293,3162.925
6216,178.425
4408,643.9282738095237
7736,352.9433333333334
8747,622.95
11423,521.4979166666667
8573,1246.4166666666665
4210,385.95
13437,1049.8371428571427
3475,723.67125
5690,400.9468849206349
3188,472.0232142857143
5268,1585.05
6111,1145.3916666666667
12766,43328.325
6578,367.99
4718,823.7916666666665
9936,284.3610119047619
11799,771.11
4360,1021.25
1415,319.695
500,638.61
669,741.1291666666666
7725,406.6291865079365
12415,519.7253282828283
12106,681.775
3489,247.24166666666667
304,779.5
5837,749.755
1704,282.11754689754696
5023,578.525
5823,715.875
11687,651.8597023809524
7114,403.51666666666665
8532,343.56416666666667
10891,358.2108333333333
8524,1117.15
5279,379.2091666666667
11782,823.59375
5129,437.6696825396824
4603,966.55
13118,1760.175
12901,1033.855
5196,400.63706619769107
10299,1246.0
9486,470.9433333333334
2454,183.0557142857143
8777,445.925
1069,360.76916666666665
13542,1441.25
10913,1720.5
9267,405.195
554,394.4261904761904
4352,301.33458333333334
13159,277.82922619047616
13369,208.5
6163,427.55625
6001,222.36726190476188
13330,220.24166666666667
7234,285.2479166666667
13538,1153.5458333333333
12286,221.52166666666668
12364,323.4797420634921
9271,463.43178571428575
13040,307.41809523809525
421,771.87
13916,345.65
9559,889.275
13786,475.86
1497,315.395
1048,714.135
10941,348.7925
8216,314.5770238095238
857,431.29435912698426
10267,558.915
3483,524.7574404761905
13533,261.6
10491,255.95892857142854
9919,382.45916666666665
10624,259.93630952380954
4955,510.3925396825396
6867,1049.2416666666668
5853,1301.73
10171,1136.6541666666665
821,716.065
1644,774.55
12099,680.6333333333334
4217,700.775
108,527.25
368,728.275
8442,530.16
8138,501.75
730,1128.825
8268,1008.16
11602,407.029724025974
5598,498.15291486291494
7503,971.4433333333334
2389,548.475
5227,619.3225
10432,273.74749999999995
7753,411.55
7066,243.65
9905,339.6876190476191
511,167.49166666666667
701,378.66017857142856
13738,399.91
10484,488.4
10644,694.7625
1278,507.39375
3734,817.7895833333334
4817,786.195
40,716.375
1892,1146.725
8763,996.4783333333335
4257,992.2472222222226
13562,302.14194444444445
3316,303.3666666666666
2508,347.8321428571428
13644,259.9375
7599,531.45
1304,578.7375000000001
3102,412.59142857142854
13009,220.53333333333336
347,634.1464285714286
7378,968.7
11903,639.5916666666667
475,421.9933333333333
12853,388.0230952380951
5872,791.1
12407,342.3916666666667
4448,411.77946428571425
10042,216.1575
323,376.57130618156356
4661,1268.225
12910,379.6238888888889
7640,739.175
13229,382.1793055555556
2817,653.5690476190475
4366,466.37333333333333
972,502.4647817460316
13321,570.9321428571429
3405,995.5083333333333
11661,393.7666666666667
8485,1446.15
11655,395.175
12551,394.0291666666667
6062,624.025
1202,449.4703571428571
7269,371.26800000000003
9958,329.64166666666665
37,254.36517857142863
8953,701.8
12851,579.215
13732,433.41654761904755
5909,350.3071428571429
9571,277.375
4561,854.7666666666668
5710,177.09125
4101,281.75
12100,473.125
11520,354.69940476190476
1289,333.40107142857147
13707,216.1375
2401,796.5000000000001
13649,382.5625
6000,162.35583333333335
12497,593.22
1747,533.2217261904763
11234,1327.95
3853,1100.65
4076,348.75
5887,722.8766666666667
12671,724.84
9307,383.9883928571428
11217,332.17708333333326
13268,464.3433333333333
7335,1010.575
6331,341.67916666666673
211,136.83125
1951,525.2225523088023
11191,997.0
652,333.1191071428571
2207,317.0291666666667
1397,451.82
9797,263.4016666666667
4815,412.17
13901,397.81
1671,758.775
2321,508.775
1953,765.7916666666667
3367,342.29119047619054
6622,707.8365575396825
13741,174.045
10024,372.7588095238096
9122,202.1593939393939
12819,217.25
9547,174.99708333333336
485,236.625
3379,1076.9916666666666
899,587.415
1733,215.63
8444,390.7422619047619
11050,1087.7583333333334
7389,1013.67
10130,460.745
12079,959.6833333333333
1251,615.8365476190477
13108,522.3947619047619
2436,3588.0
4405,441.3506547619049
14025,417.9333333333333
11290,1103.325
12502,371.51642857142855
4020,560.78125
2304,325.85416666666663
5703,468.9467261904763
583,742.0520833333336
9405,508.1021428571429
719,401.5812202380953
5459,382.40625
9773,1458.4
763,297.10416666666663
5170,256.33879870129874
1871,340.51791666666674
11832,861.9166666666669
5405,276.325
7196,866.0
739,675.975
10945,860.87
10356,1717.5
4130,351.12666666666667
13341,506.695
9793,704.8958333333335
7062,326.375
10240,406.235
5437,391.225
12525,894.4416666666666
9491,1739.75
751,332.875
13854,624.93
7220,435.22833333333335
6863,249.45416666666665
1840,315.68630952380954
4795,493.70166666666665
1276,313.59208333333333
2993,269.2738095238095
12224,185.46333333333337
7243,730.125
3046,302.91666666666663
4886,1114.75
8058,391.67271825396824
2265,677.4066666666665
6921,300.8825
11545,244.42083333333335
12993,348.30416666666673
8818,262.87856060606066
12332,1148.7583333333332
1370,393.8230357142858
741,532.1425
3066,1480.15
11631,286.345
1189,1231.9375000000002
13082,998.075
5169,194.85
1571,303.94166666666666
8862,1122.63
10686,375.2191666666667
2528,739.56
2128,1076.0166666666667
11169,348.76
6126,560.78125
12623,238.38333333333333
1982,345.83333333333337
11407,1371.54
7607,388.4875
7880,844.71
13445,364.3025
2058,631.45
9310,607.425
8263,828.8677083333333
5770,436.60583333333335
11015,330.97439393939385
4591,483.5949999999999
10893,1019.01
2880,1013.7183333333332
13898,220.14583333333331
2754,330.7202380952382
8723,334.19083333333333
2989,258.7496428571429
4375,1821.75
4093,320.51000000000005
13151,1414.916666666667
7299,491.42166666666657
4220,324.68083333333334
563,578.1625
8001,653.0370833333334
11500,314.72023809523813
641,311.27032980091803
1670,639.5409166666668
12593,327.725
2408,693.55
11824,829.9345238095236
7174,295.15
8789,607.4590476190477
7632,326.2482242063492
3722,529.6625
9363,869.4333333333333
13067,1056.877678571429
6652,993.97
10106,539.8002976190477
4557,972.2733333333333
9382,404.5291666666667
5829,427.2996527777777
181,533.55
8613,374.42252272727274
6756,300.0
2219,308.315
10419,1293.9041666666667
1956,282.25952380952384
1058,7376.14
12586,822.65
13206,416.95833333333326
1400,319.2208333333333
13349,419.695
4948,295.5441666666668
9910,432.3083333333333
5563,612.5
7387,496.1366666666667
4300,262.06666666666666
10620,310.5760714285714
11086,315.875
1211,876.2476190476191
11278,742.45
3394,636.1419047619047
2239,349.86666666666673
13976,32013.35
10115,473.09583333333336
7225,580.3983333333333
12997,501.60166666666663
9050,542.25
4185,385.1752777777778
9759,639.725
6792,476.5362357087353
11366,394.14583333333337
11971,490.75
4702,1524.8
5891,523.4233333333333
1435,625.9519642857143
14088,252.0727380952381
93,783.2166666666666
7966,364.2575
7079,219.74666666666664
3117,779.75
10347,310.31666666666666
5774,652.0649999999999
12520,321.3
5533,598.7498015873016
2778,273.86
12442,235.41666666666669
13348,398.9683333333333
13833,347.2326190476191
3486,472.0962261904762
11343,288.1
13632,800.375
12129,626.325
3468,398.075
1085,173.93125
13479,1170.4166666666667
429,902.0
4458,313.7708333333333
5432,373.41666666666663
4270,421.80152777777766
9044,330.7202380952382
3648,1382.25
10714,555.6625
7551,1136.6541666666665
409,292.8833333333334
11461,268.9429761904762
1609,317.51338744588736
5156,336.9170833333334
6384,632.7958333333333
4904,243.4416666666667
4221,533.6991666666668
4316,1192.675
12810,181.29166666666663
2755,400.55833333333334
10688,417.3964556277058
950,416.2037301587303
12680,218.3904761904762
10938,481.185
8489,531.5925
11317,502.80500000000006
9442,387.27023809523814
11738,961.139880952381
5910,1114.0083333333332
11758,379.79583333333335
6342,515.8458928571428
8385,1039.05
1692,401.5812202380953
9587,318.99666666666667
1422,360.64232142857145
5560,496.28819444444423
9218,196.075
820,441.79125
9876,361.3475
4872,828.05
3456,347.275
14085,207.10345238095232
10557,334.9875
11274,392.175
13935,207.7
4063,1217.8583333333333
1286,321.725
11031,1215.8833333333334
2928,559.3483333333335
11911,507.51047619047625
13240,1135.0
1092,882.7
4304,459.5202380952381
74,453.5041179653679
12724,1104.04
11291,256.73333333333335
10564,317.18333333333334
5986,298.53541666666666
5776,848.2979166666664
292,389.325
13498,195.67916666666667
5047,1407.75
10745,628.4595833333335
5100,635.4928571428571
2090,504.56041666666664
6401,348.50875
1802,404.787619047619
12929,1138.975
3972,387.6482738095238
3695,411.56642857142856
4668,602.475
319,330.6261904761905
13312,427.175
5221,359.4875
13170,380.1
4343,328.4383333333333
1826,1199.1875
10507,336.8223809523809
7912,544.1230555555553
145,396.25
12124,210.29375
12191,792.195
6907,741.53
11892,414.33333333333326
11488,567.2726190476191
9805,1451.25
11113,528.9979166666667
10766,404.4
1831,534.4
3981,476.5362357087353
86,636.6375
8901,620.4553571428573
1220,446.22916666666663
13391,266.8933333333333
4505,131.66
2866,231.22535714285715
2997,287.225
4070,507.6
11118,336.1
11574,407.62
595,741.0833333333333
5184,417.4075
10408,374.1566666666664
10953,334.4933333333333
11913,758.225
8076,374.15
13683,1370.325
13224,1613.5
5329,362.595
62,954.7291666666667
6956,1592.7
6602,311.41051046176045
4581,195.40833333333333
11536,234.60654761904763
7478,917.85
11167,300.795
11656,332.7493253968254
9203,347.45537129537144
10885,422.7983333333333
13998,3370.375
10019,219.1375
5206,323.17875
12404,377.4025
959,459.30505952380946
4839,616.6940476190476
1514,394.97242965367974
2291,251.40833333333333
4218,1169.86
5310,1221.1
1480,357.15833333333336
7655,2417.25
13401,279.575
6339,714.0809523809523
4672,1168.6833333333334
10439,379.4433333333334
2956,670.3166666666667
7143,576.5708333333333
9685,359.72321428571433
2981,773.625
4334,1209.35
9003,935.5
13940,281.69125
11196,1118.07
10255,592.6333333333333
11888,405.9625
6662,451.895
12743,507.5875000000001
11101,247.84416666666664
128,957.2
10732,167.81166666666667
5107,388.26051587301583
10616,469.89625
3356,837.625
12107,363.37249999999995
6799,849.0
4232,302.046011904762
12484,273.975
7108,335.18095238095236
6271,503.88720238095243
9351,845.245
6150,538.2812500000003
276,561.6709523809523
9610,1013.8
13764,333.9916666666666
1273,568.0041666666668
12292,181.65
8441,418.425
13819,273.70000000000005
7092,202.5
1898,586.4190476190474
12657,282.425
5426,307.9133333333333
7086,402.95833333333337
6073,311.4783333333333
13851,200.9333333333333
6857,278.875
11040,203.75
12698,390.38833333333326
2827,344.9541666666667
716,1275.7583333333332
12639,977.1
4601,342.95
1119,517.315
3709,830.75
3059,961.139880952381
9403,758.95
12556,401.9033333333333
4460,323.175
2317,293.4890440115441
5235,564.0555555555555
12402,242.8
11901,301.35
6922,390.72440476190474
10904,307.8710714285714
11909,341.5125
8676,467.5183333333334
11346,1070.425
11020,394.225
12703,272.73
3012,725.5994999999999
8315,12962.99
7459,306.47499999999997
9989,2441.5
9309,465.23
1865,326.075
8396,1377.9375
2996,568.735
12041,453.23916666666673
6474,323.815
12634,1109.5833333333335
13575,316.3992857142857
734,1174.3128571428572
13932,207.7
9293,302.325
2458,316.44166666666666
7531,1224.47
9113,1030.95
11563,907.625
12194,303.53142857142865
5750,680.4683333333332
12968,755.155
3551,239.61
9471,609.4166666666666
3711,313.59208333333333
7034,597.485
4119,468.0308333333333
7603,278.2892472111222
5834,330.35
4025,461.7915764790764
14064,841.2443452380953
4926,448.92857142857144
6336,945.655
9000,673.195
9463,656.4454166666667
4356,281.0
12780,601.1815277777775
13320,459.7366666666666
3510,1131.25
6876,1339.775
4078,226.8058333333333
11635,1369.595
12154,1009.0
5793,486.3683333333333
7304,1196.65
12161,352.4
10724,1023.905
1794,690.9666666666667
1693,549.6
4258,630.25
13204,370.0
6619,1082.9
494,959.775
13709,735.31
158,417.477876984127
9949,416.6226785714285
12338,360.47
6278,540.5041666666667
6385,484.74916666666667
12607,1380.89
10997,3700.75
2288,251.40833333333333
6729,276.56666666666666
3845,718.9416666666666
966,404.14047619047625
13736,228.52785714285713
11025,527.015
2253,839.2083333333335
8194,684.0083333333334
2579,370.025
439,394.82107142857154
3323,380.445
8222,139.87
1615,389.95615079365075
5654,582.44
3685,929.1916666666667
3753,544.3021428571429
12193,462.28333333333336
12185,161.4
13421,604.0970833333333
468,300.07261904761907
6873,1236.65
757,291.94499999999994
10968,302.3666666666667
4623,1096.955
2689,795.375
1091,1114.025
12276,705.2458333333334
10241,739.55
11271,453.32829365079374
11625,342.75
7140,950.36
1375,244.35
5273,734.8309523809523
1863,488.0728571428572
8980,337.2158333333333
5130,300.67121212121214
3729,1011.25
11585,262.9433333333333
12320,135.90833333333333
12702,1867.385
